x,y,z,sdf,value,region
-1.304256,-2.325241,-0.076588,0.04615,0.999434,twisted_surface
-1.176398,-2.393267,0.088849,0.030354,0.894005,twisted_surface
-1.225414,-2.440569,0.147399,-0.023774,0.665033,twisted_surface
-1.265343,-2.49944,0.175616,-0.075297,0.383663,twisted_surface
-1.292254,-2.532607,0.200868,-0.08865,0.13923,twisted_surface
-1.322429,-2.54585,0.252118,-0.054615,0.009338,twisted_surface
-1.367297,-2.57508,0.319185,0.003314,0.035229,twisted_surface
-1.414355,-2.639467,0.357225,0.04515,0.208681,twisted_surface
-1.437472,-2.716046,0.332862,0.042014,0.474624,twisted_surface
-1.425201,-2.765308,0.259687,-0.003929,0.748625,twisted_surface
-1.394171,-2.777012,0.182734,-0.060965,0.943688,twisted_surface
-1.371474,-2.781519,0.13033,-0.089724,0.997884,twisted_surface
-1.365869,-2.812434,0.088849,-0.070354,0.894005,twisted_surface
-1.360552,-2.863846,0.028346,-0.016226,0.665033,twisted_surface
-1.3352,-2.892538,-0.052845,0.035297,0.383663,twisted_surface
-1.29117,-2.863678,-0.118491,0.04865,0.13923,twisted_surface
-1.250493,-2.788073,-0.132269,0.014615,0.009338,twisted_surface
-1.230335,-2.708831,-0.099088,-0.043314,0.035229,twisted_surface
-1.223464,-2.653911,-0.061047,-0.08515,0.208681,twisted_surface
-1.208116,-2.610012,-0.051524,-0.082014,0.474624,twisted_surface
-1.175963,-2.547388,-0.059673,-0.036071,0.748625,twisted_surface
-1.145241,-2.464859,-0.045727,0.020965,0.943688,twisted_surface
-1.143019,-2.400422,0.011278,0.049724,0.997884,twisted_surface
-1.015136,-2.470993,0.176725,0.017094,0.847329,twisted_surface
-1.05811,-2.5263,0.231051,-0.040572,0.59774,twisted_surface
-1.089089,-2.58057,0.259339,-0.084038,0.317119,twisted_surface
-1.112234,-2.604895,0.292723,-0.0833,0.094561,twisted_surface
-1.143523,-2.616977,0.353556,-0.038867,0.000727,twisted_surface
-1.186637,-2.654647,0.421508,0.018589,0.065409,twisted_surface
-1.223775,-2.727425,0.449596,0.049408,0.268071,twisted_surface
-1.233041,-2.803106,0.413174,0.032316,0.544368,twisted_surface
-1.212597,-2.844585,0.336152,-0.020889,0.806579,twisted_surface
-1.183375,-2.852829,0.264595,-0.07348,0.971453,twisted_surface
-1.166713,-2.86461,0.218448,-0.089155,0.986644,twisted_surface
-1.162303,-2.906815,0.176725,-0.057094,0.847329,twisted_surface
-1.151409,-2.960647,0.111726,0.000572,0.59774,twisted_surface
-1.120959,-2.978252,0.030356,0.044038,0.317119,twisted_surface
-1.080095,-2.933694,-0.027367,0.0433,0.094561,twisted_surface
-1.049977,-2.850257,-0.03171,-0.001133,0.000727,twisted_surface
-1.039263,-2.773508,0.00228,-0.058589,0.065409,twisted_surface
-1.034513,-2.722238,0.030367,-0.089408,0.268071,twisted_surface
-1.017224,-2.674292,0.027909,-0.072316,0.544368,twisted_surface
-0.987708,-2.602578,0.016062,-0.019111,0.806579,twisted_surface
-0.967635,-2.517236,0.035612,0.03348,0.971453,twisted_surface
-0.977599,-2.462619,0.099123,0.049155,0.986644,twisted_surface
-0.846611,-2.534849,0.262664,0.001631,0.793893,twisted_surface
-0.881715,-2.594096,0.313138,-0.056148,0.528544,twisted_surface
-0.905169,-2.640544,0.343121,-0.088975,0.254134,twisted_surface
-0.926796,-2.656413,0.38546,-0.07419,0.057784,twisted_surface
-0.959128,-2.669894,0.454338,-0.021999,0.001834,twisted_surface
-0.99797,-2.716999,0.520241,0.031572,0.104049,twisted_surface
-1.023215,-2.796046,0.536681,0.049544,0.331975,twisted_surface
-1.019725,-2.86801,0.489235,0.019511,0.613248,twisted_surface
-0.994257,-2.901615,0.41088,-0.037795,0.858566,twisted_surface
-0.968591,-2.90927,0.346198,-0.082818,0.990041,twisted_surface
-0.956403,-2.93074,0.305762,-0.084479,0.965932,twisted_surface
-0.950209,-2.983031,0.262664,-0.041631,0.793893,twisted_surface
-0.932891,-3.035271,0.193367,0.016148,0.528544,twisted_surface
-0.899777,-3.038971,0.113281,0.048975,0.254134,twisted_surface
-0.865272,-2.979813,0.064171,0.03419,0.057784,twisted_surface
-0.846456,-2.892068,0.06763,-0.018001,0.001834,twisted_surface
-0.843279,-2.819948,0.099442,-0.071572,0.104049,twisted_surface
-0.839037,-2.771428,0.115882,-0.089544,0.331975,twisted_surface
-0.82098,-2.717821,0.102526,-0.059511,0.613248,twisted_surface
-0.797048,-2.638022,0.089591,-0.002205,0.858566,twisted_surface
-0.788893,-2.553627,0.116357,0.042818,0.990041,twisted_surface
-0.808774,-2.511861,0.18599,0.044479,0.965932,twisted_surface
-0.671893,-2.583311,0.345726,-0.015117,0.734736,twisted_surface
-0.69852,-2.642137,0.392944,-0.069576,0.458794,twisted_surface
-0.7166,-2.678468,0.426173,-0.089814,0.195934,twisted_surface
-0.738501,-2.687271,0.477804,-0.06186,0.029613,twisted_surface
-0.770884,-2.704676,0.552732,-0.005012,0.012637,twisted_surface
-0.802772,-2.761327,0.613738,0.041491,0.150395,twisted_surface
-0.815014,-2.843983,0.617468,0.045548,0.39915,twisted_surface
-0.80075,-2.909975,0.56065,0.004358,0.679924,twisted_surface
-0.773233,-2.936665,0.483572,-0.053645,0.903574,twisted_surface
-0.751764,-2.946858,0.426871,-0.088424,0.999091,twisted_surface
-0.741692,-2.979481,0.39127,-0.075971,0.936151,twisted_surface
-0.731181,-3.039474,0.345726,-0.024883,0.734736,twisted_surface
-0.707816,-3.086008,0.27256,0.029576,0.458794,twisted_surface
-0.67515,-3.074087,0.195158,0.049814,0.195934,twisted_surface
-0.649663,-3.002587,0.154874,0.02186,0.029613,twisted_surface
-0.641856,-2.914144,0.164049,-0.034988,0.012637,twisted_surface
-0.644007,-2.847977,0.19079,-0.081491,0.150395,twisted_surface
-0.639374,-2.800795,0.19452,-0.085548,0.39915,twisted_surface
-0.622464,-2.740449,0.171966,-0.044358,0.679924,twisted_surface
-0.606745,-2.654534,0.160642,0.013645,0.903574,twisted_surface
-0.610562,-2.574979,0.195856,0.048424,0.999091,twisted_surface
-0.637216,-2.547981,0.270886,0.035971,0.936151,twisted_surface
-0.492477,-2.614884,0.425,-0.032155,0.67101,twisted_surface
-0.511233,-2.669097,0.469756,-0.080059,0.389845,twisted_surface
-0.526436,-2.694139,0.507627,-0.086505,0.143653,twisted_surface
-0.549659,-2.698029,0.568381,-0.047044,0.010599,twisted_surface
-0.580304,-2.721507,0.647003,0.011085,0.032926,twisted_surface
-0.602745,-2.786904,0.700505,0.047756,0.203546,twisted_surface
-0.601869,-2.870288,0.69116,0.037657,0.468288,twisted_surface
-0.57942,-2.928869,0.627168,-0.012241,0.743098,twisted_surface
-0.552271,-2.950498,0.553932,-0.067496,0.940727,twisted_surface
-0.534505,-2.966191,0.505879,-0.089965,0.998427,twisted_surface
-0.523779,-3.01026,0.473948,-0.064139,0.897881,twisted_surface
-0.507236,-3.074647,0.425,-0.007845,0.67101,twisted_surface
-0.479383,-3.111714,0.34861,0.040059,0.389845,twisted_surface
-0.450557,-3.083751,0.275152,0.046505,0.143653,twisted_surface
-0.435898,-3.003072,0.243408,0.007044,0.010599,twisted_surface
-0.437878,-2.917268,0.255861,-0.051085,0.032926,twisted_surface
-0.443192,-2.857524,0.274881,-0.087756,0.203546,twisted_surface
-0.438115,-2.810046,0.265537,-0.077657,0.468288,twisted_surface
-0.424731,-2.742646,0.236026,-0.027759,0.743098,twisted_surface
-0.419179,-2.653379,0.22896,0.027496,0.940727,twisted_surface
-0.433793,-2.582248,0.273403,0.049965,0.998427,twisted_surface
-0.463606,-2.570598,0.352803,0.024139,0.897881,twisted_surface
-0.31029,-2.62826,0.499617,-0.048472,0.603956,twisted_surface
-0.322827,-2.674264,0.542868,-0.086974,0.32304,twisted_surface
-0.337589,-2.688012,0.586549,-0.079245,0.098308,twisted_surface
-0.362269,-2.689582,0.65574,-0.030621,0.00111,twisted_surface
-0.388827,-2.720631,0.735459,0.025335,0.062306,twisted_surface
-0.399849,-2.793171,0.779237,0.049997,0.262467,twisted_surface
-0.386731,-2.874519,0.757189,0.026342,0.538043,twisted_surface
-0.358933,-2.925196,0.688659,-0.029302,0.801541,twisted_surface
-0.333712,-2.94423,0.621649,-0.078525,0.969301,twisted_surface
-0.318149,-2.96782,0.582423,-0.087349,0.988062,twisted_surface
-0.304021,-3.022398,0.552761,-0.049684,0.851866,twisted_surface
-0.280821,-3.087315,0.499617,0.008472,0.603956,twisted_surface
-0.251023,-3.111929,0.420831,0.046974,0.32304,twisted_surface
-0.229268,-3.068831,0.352363,0.039245,0.098308,twisted_surface
-0.226206,-2.982703,0.328377,-0.009379,0.00111,twisted_surface
-0.236046,-2.902308,0.34144,-0.065335,0.062306,twisted_surface
-0.242727,-2.848684,0.350482,-0.089997,0.262467,twisted_surface
-0.237996,-2.799371,0.328434,-0.066342,0.538043,twisted_surface
-0.230636,-2.725476,0.29464,-0.010698,0.801541,twisted_surface
-0.236246,-2.636117,0.294286,0.038525,0.969301,twisted_surface
-0.25941,-2.576276,0.348237,0.047349,0.988062,twisted_surface
-0.288769,-2.579144,0.430724,0.009684,0.851866,twisted_surface
-0.127646,-2.622477,0.568761,-0.063096,0.534878,twisted_surface
-0.136362,-2.657601,0.611579,-0.08991,0.25968,twisted_surface
-0.152679,-2.661121,0.661934,-0.068466,0.060781,twisted_surface
-0.178003,-2.663044,0.738393,-0.013567,0.001331,twisted_surface
-0.197882,-2.702343,0.816506,0.036891,0.100205,twisted_surface
-0.196291,-2.779828,0.848859,0.048079,0.326011,twisted_surface
-0.172655,-2.856802,0.815214,0.012273,0.607058,twisted_surface
-0.142209,-2.900021,0.74509,-0.04581,0.854114,twisted_surface
-0.119448,-2.919178,0.68637,-0.086077,0.988741,twisted_surface
-0.103849,-2.952173,0.655638,-0.080733,0.968197,twisted_surface
-0.084023,-3.015194,0.626675,-0.033466,0.799003,twisted_surface
-0.05474,-3.076663,0.568761,0.023096,0.534878,twisted_surface
-0.0262,-3.086934,0.488547,0.04991,0.25968,twisted_surface
-0.014184,-3.03082,0.425837,0.028466,0.060781,twisted_surface
-0.022396,-2.943158,0.408359,-0.026433,0.001331,twisted_surface
-0.037769,-2.870179,0.419273,-0.076891,0.100205,twisted_surface
-0.044643,-2.821789,0.416607,-0.088079,0.326011,twisted_surface
-0.041759,-2.769487,0.382961,-0.052273,0.607058,twisted_surface
-0.042668,-2.690505,0.347856,0.00581,0.854114,twisted_surface
-0.059326,-2.604436,0.356336,0.046077,0.988741,twisted_surface
-0.088018,-2.557702,0.419542,0.040733,0.968197,twisted_surface
-0.113765,-2.572952,0.503644,-0.006534,0.799003,twisted_surface
0.052859,-2.597057,0.631673,-0.075161,0.465122,twisted_surface
0.0452,-2.619761,0.675191,-0.088693,0.200997,twisted_surface
0.026078,-2.61496,0.732726,-0.054807,0.031803,twisted_surface
0.001767,-2.619649,0.814843,0.003105,0.011259,twisted_surface
-0.008947,-2.667009,0.888691,0.045068,0.145886,twisted_surface
0.005533,-2.746931,0.908552,0.042116,0.392942,twisted_surface
0.037359,-2.817846,0.865113,-0.003713,0.673989,twisted_surface
0.068249,-2.854847,0.796489,-0.060785,0.899795,twisted_surface
0.089068,-2.876703,0.747678,-0.089704,0.998669,twisted_surface
0.107308,-2.919528,0.724598,-0.070508,0.939219,twisted_surface
0.134311,-2.988044,0.694681,-0.016447,0.74032,twisted_surface
0.167948,-3.042427,0.631673,0.035161,0.465122,twisted_surface
0.191784,-3.037747,0.551091,0.048693,0.200997,twisted_surface
0.19228,-2.971699,0.49458,0.014807,0.031803,twisted_surface
0.174124,-2.886241,0.481944,-0.043105,0.011259,twisted_surface
0.155601,-2.821856,0.488009,-0.085068,0.145886,twisted_surface
0.148942,-2.777488,0.472547,-0.082116,0.392942,twisted_surface
0.14801,-2.721638,0.429108,-0.036287,0.673989,twisted_surface
0.137179,-2.639667,0.395807,0.020785,0.899795,twisted_surface
0.110691,-2.559984,0.41478,0.049704,0.998669,twisted_surface
0.079873,-2.526929,0.486452,0.030508,0.939219,twisted_surface
0.060041,-2.551372,0.570582,-0.023553,0.74032,twisted_surface
0.228492,-2.5521,0.687664,-0.083948,0.396044,twisted_surface
0.219181,-2.56203,0.733011,-0.083395,0.148134,twisted_surface
0.196932,-2.551347,0.797829,-0.039081,0.011938,twisted_surface
0.175915,-2.560675,0.883631,0.018404,0.030699,twisted_surface
0.176418,-2.615114,0.950754,0.049379,0.198459,twisted_surface
0.203124,-2.694955,0.957771,0.032464,0.461957,twisted_surface
0.240541,-2.758904,0.906965,-0.020666,0.737533,twisted_surface
0.270436,-2.791462,0.842913,-0.073336,0.937694,twisted_surface
0.29075,-2.818079,0.805075,-0.08919,0.99889,twisted_surface
0.314183,-2.870031,0.788322,-0.057283,0.901692,twisted_surface
0.348777,-2.940582,0.755807,0.00036,0.67696,twisted_surface
0.384092,-2.984984,0.687664,0.043948,0.396044,twisted_surface
0.39997,-2.966059,0.607809,0.043395,0.148134,twisted_surface
0.388262,-2.89379,0.557568,-0.000919,0.011938,twisted_surface
0.362287,-2.813789,0.547776,-0.058404,0.030699,twisted_surface
0.342734,-2.758393,0.546514,-0.089379,0.198459,twisted_surface
0.335909,-2.716791,0.517895,-0.072464,0.461957,twisted_surface
0.329037,-2.657529,0.467089,-0.019334,0.737533,twisted_surface
0.307474,-2.575088,0.438673,0.033336,0.937694,twisted_surface
0.27333,-2.504236,0.46922,0.04919,0.99889,twisted_surface
0.243716,-2.484144,0.548061,0.017283,0.901692,twisted_surface
0.230972,-2.513914,0.630605,-0.04036,0.67696,twisted_surface
0.396557,-2.488333,0.736122,-0.088937,0.32899,twisted_surface
0.383329,-2.486227,0.784352,-0.07433,0.102119,twisted_surface
0.358614,-2.472287,0.856128,-0.022221,0.001573,twisted_surface
0.343491,-2.487407,0.943383,0.031421,0.059273,twisted_surface
0.356572,-2.547328,1.001671,0.049569,0.256902,twisted_surface
0.394011,-2.624832,0.996264,0.019694,0.531712,twisted_surface
0.43449,-2.681673,0.941018,-0.03758,0.796454,twisted_surface
0.462872,-2.711768,0.884405,-0.08272,0.967074,twisted_surface
0.484781,-2.744419,0.857961,-0.084565,0.989401,twisted_surface
0.515494,-2.80378,0.845791,-0.041842,0.856347,twisted_surface
0.556927,-2.872815,0.80914,0.015957,0.610155,twisted_surface
0.590628,-2.90539,0.736122,0.048937,0.32899,twisted_surface
0.595902,-2.874122,0.658059,0.03433,0.102119,twisted_surface
0.572469,-2.799595,0.613775,-0.017779,0.001573,twisted_surface
0.541302,-2.727612,0.604602,-0.071421,0.059273,twisted_surface
0.522313,-2.68097,0.593909,-0.089569,0.256902,twisted_surface
0.514255,-2.641084,0.552556,-0.059694,0.531712,twisted_surface
0.499496,-2.579218,0.49731,-0.00242,0.796454,twisted_surface
0.467373,-2.498907,0.476644,0.04272,0.967074,twisted_surface
0.428413,-2.438396,0.519181,0.044565,0.989401,twisted_surface
0.402823,-2.429387,0.603437,0.001842,0.856347,twisted_surface
0.397081,-2.460384,0.682847,-0.055957,0.610155,twisted_surface
0.554581,-2.407096,0.776514,-0.089829,0.265264,twisted_surface
0.535927,-2.394572,0.828538,-0.062038,0.063849,twisted_surface
0.510307,-2.37985,0.906522,-0.005229,0.000909,twisted_surface
0.503662,-2.40113,0.992858,0.041384,0.096426,twisted_surface
0.529826,-2.464559,1.040699,0.045625,0.320076,twisted_surface
0.575887,-2.537936,1.024062,0.004567,0.60085,twisted_surface
0.617293,-2.588157,0.967645,-0.05345,0.849605,twisted_surface
0.644573,-2.61763,0.920948,-0.088377,0.987363,twisted_surface
0.670481,-2.656638,0.905626,-0.076104,0.970387,twisted_surface
0.709759,-2.720928,0.895965,-0.025105,0.804066,twisted_surface
0.756171,-2.78524,0.853852,0.029419,0.541206,twisted_surface
0.784769,-2.805359,0.776514,0.049829,0.265264,twisted_surface
0.777732,-2.764599,0.701218,0.022038,0.063849,twisted_surface
0.744139,-2.691664,0.662197,-0.034771,0.000909,twisted_surface
0.710578,-2.629469,0.651321,-0.081384,0.096426,twisted_surface
0.693062,-2.590925,0.62962,-0.085625,0.320076,twisted_surface
0.682219,-2.552091,0.576744,-0.044567,0.60085,twisted_surface
0.658107,-2.488955,0.520327,0.01345,0.849605,twisted_surface
0.616563,-2.413107,0.50987,0.048377,0.987363,twisted_surface
0.575915,-2.363363,0.56409,0.036104,0.970387,twisted_surface
0.556299,-2.362661,0.65164,-0.014895,0.804066,twisted_surface
0.556249,-2.391006,0.726532,-0.069419,0.541206,twisted_surface
0.700476,-2.310269,0.808398,-0.086574,0.206107,twisted_surface
0.675851,-2.289527,0.864915,-0.047249,0.034068,twisted_surface
0.651582,-2.276078,0.947951,0.010885,0.009959,twisted_surface
0.655659,-2.303149,1.031005,0.0477,0.141434,twisted_surface
0.694511,-2.367992,1.067405,0.037783,0.386752,twisted_surface
0.746745,-2.436016,1.041463,-0.012021,0.668025,twisted_surface
0.787571,-2.480514,0.987294,-0.067332,0.895951,twisted_surface
0.814966,-2.510753,0.952425,-0.089971,0.998166,twisted_surface
0.847188,-2.555484,0.947248,-0.064311,0.942216,twisted_surface
0.895288,-2.621822,0.937815,-0.008063,0.745866,twisted_surface
0.943931,-2.67892,0.889221,0.039944,0.471456,twisted_surface
0.964174,-2.687182,0.808398,0.046574,0.206107,twisted_surface
0.944273,-2.640394,0.736689,0.007249,0.034068,twisted_surface
0.902981,-2.572474,0.701888,-0.050885,0.009959,twisted_surface
0.86967,-2.521062,0.687038,-0.0877,0.141434,twisted_surface
0.853795,-2.489768,0.653401,-0.077783,0.386752,twisted_surface
0.838398,-2.45179,0.590962,-0.027979,0.668025,twisted_surface
0.804167,-2.389007,0.536793,0.027332,0.895951,twisted_surface
0.755162,-2.319379,0.538421,0.049971,0.998166,twisted_surface
0.715827,-2.279747,0.603281,0.024311,0.942216,twisted_surface
0.703013,-2.28406,0.691751,-0.031937,0.745866,twisted_surface
0.70632,-2.306497,0.760995,-0.079944,0.471456,twisted_surface
0.832681,-2.200157,0.831425,-0.079363,0.152671,twisted_surface
0.802568,-2.173643,0.892861,-0.030841,0.013356,twisted_surface
0.78232,-2.162916,0.979447,0.025165,0.028547,twisted_surface
0.798757,-2.194814,1.057012,0.049994,0.193421,twisted_surface
0.849072,-2.259088,1.081688,0.026508,0.455632,twisted_surface
0.904988,-2.321088,1.049001,-0.029082,0.731929,twisted_surface
0.944487,-2.360888,1.000427,-0.078403,0.934591,twisted_surface
0.973771,-2.392617,0.978583,-0.087409,0.999273,twisted_surface
1.01416,-2.441625,0.981906,-0.049885,0.905439,twisted_surface
1.070235,-2.507132,0.970358,0.008268,0.682881,twisted_surface
1.117805,-2.555503,0.914656,0.046909,0.40226,twisted_surface
1.127093,-2.553599,0.831425,0.039363,0.152671,twisted_surface
1.095001,-2.504483,0.763912,-0.009159,0.013356,twisted_surface
1.049082,-2.444351,0.731996,-0.065165,0.028547,twisted_surface
1.018236,-2.404045,0.711106,-0.089994,0.193421,twisted_surface
1.003489,-2.379164,0.66535,-0.066508,0.455632,twisted_surface
0.981831,-2.342281,0.595961,-0.010918,0.731929,twisted_surface
0.937532,-2.28148,0.547386,0.038403,0.934591,twisted_surface
0.883581,-2.219043,0.562245,0.047409,0.999273,twisted_surface
0.848041,-2.187945,0.636,0.009885,0.905439,twisted_surface
0.841646,-2.193899,0.722907,-0.048268,0.682881,twisted_surface
0.845264,-2.208093,0.785707,-0.086909,0.40226,twisted_surface
0.950251,-2.07933,0.845344,-0.068626,0.105995,twisted_surface
0.916102,-2.049416,0.911804,-0.013788,0.002116,twisted_surface
0.902634,-2.042182,1.000174,0.036761,0.056312,twisted_surface
0.932282,-2.077546,1.070358,0.04813,0.251375,twisted_surface
0.992167,-2.139551,1.083779,0.01247,0.525376,twisted_surface
1.0495,-2.195297,1.047392,-0.045603,0.791319,twisted_surface
1.087689,-2.231276,1.007457,-0.086003,0.964771,twisted_surface
1.120872,-2.264467,0.999011,-0.080843,0.990662,twisted_surface
1.170522,-2.315762,1.008609,-0.033684,0.86077,twisted_surface
1.232702,-2.377952,0.992701,0.022921,0.616337,twisted_surface
1.275748,-2.417188,0.929723,0.049898,0.334967,twisted_surface
1.272455,-2.407636,0.845344,0.028626,0.105995,twisted_surface
1.230006,-2.359759,0.782378,-0.026212,0.002116,twisted_surface
1.182808,-2.309422,0.751808,-0.076761,0.056312,twisted_surface
1.156027,-2.280031,0.723172,-0.08813,0.251375,twisted_surface
1.141357,-2.260877,0.665901,-0.05247,0.525376,twisted_surface
1.112049,-2.225636,0.592676,0.005603,0.791319,twisted_surface
1.058529,-2.16817,0.55274,0.046003,0.964771,twisted_surface
1.002365,-2.113028,0.581133,0.040843,0.990662,twisted_surface
0.97227,-2.088259,0.661423,-0.006316,0.86077,twisted_surface
0.970765,-2.092815,0.744335,-0.062921,0.616337,twisted_surface
0.971347,-2.097518,0.800297,-0.089898,0.334967,twisted_surface
1.052898,-1.950454,0.85,-0.055,0.066987,twisted_surface
1.016951,-1.919173,0.921249,0.002895,0.000566,twisted_surface
1.012797,-1.915558,1.009481,0.044986,0.092712,twisted_surface
1.055642,-1.952841,1.070844,0.042218,0.314169,twisted_surface
1.122752,-2.01124,1.074227,-0.003497,0.594626,twisted_surface
1.179667,-2.060767,1.037468,-0.060604,0.84504,twisted_surface
1.217211,-2.093438,1.008685,-0.089683,0.985906,twisted_surface
1.256201,-2.127366,1.013132,-0.070661,0.9725,twisted_surface
1.315267,-2.178766,1.02634,-0.016669,0.809079,twisted_surface
